pind,nstep,position,velocity,acceleration
0,217,[-953.19801238  600.74403031 -839.2347966 ],[5.80007087e+02 5.79992913e+02 1.68363737e-06],2.444692583480901
0,218,[-953.19801238  600.74403031 -839.2347966 ],[5.80007186e+02 5.79992814e+02 1.73884776e-06],2.4673833195265615
0,219,[-953.19801238  600.74403031 -839.2347966 ],[5.80007286e+02 5.79992714e+02 1.79560263e-06],2.4901788265196956
0,220,[-953.19801238  600.74403031 -839.2347966 ],[5.80007386e+02 5.79992614e+02 1.85393798e-06],2.51307909593379
0,221,[-953.19801238  600.74403031 -839.2347966 ],[5.80007487e+02 5.79992512e+02 1.91389022e-06],2.536084136295358
0,222,[-953.19801238  600.74403031 -839.2347966 ],[5.80007590e+02 5.79992410e+02 1.97549664e-06],2.5591939362357152
0,223,[-953.19801238  600.74403031 -839.2347966 ],[5.80007693e+02 5.79992307e+02 2.03879486e-06],2.582408504281375
0,224,[-953.19801238  600.74403031 -839.2347966 ],[5.80007797e+02 5.79992203e+02 2.10382355e-06],2.605727837590166
0,225,[-953.19801238  600.74403031 -839.2347966 ],[5.80007903e+02 5.79992097e+02 2.17062202e-06],2.6291519333199176
0,226,[-953.19801238  600.74403031 -839.2347966 ],[5.80008009e+02 5.79991991e+02 2.23923018e-06],2.6526807943128006
0,227,[-953.19801238  600.74403031 -839.2347966 ],[5.80008116e+02 5.79991884e+02 2.30968867e-06],2.676314414884473
0,228,[-953.19801238  600.74403031 -839.2347966 ],[5.80008224e+02 5.79991776e+02 2.38203898e-06],2.700052795034935
0,229,[-953.19801238  600.74403031 -839.2347966 ],[5.80008333e+02 5.79991667e+02 2.45632311e-06],2.723895943290699
0,230,[-953.19801238  600.74403031 -839.2347966 ],[5.80008443e+02 5.79991557e+02 2.53258401e-06],2.747843848283082
0,231,[-953.19801238  600.74403031 -839.2347966 ],[5.80008553e+02 5.79991446e+02 2.61086530e-06],2.7718965100120836
0,232,[-953.19801238  600.74403031 -839.2347966 ],[5.80008665e+02 5.79991335e+02 2.69121148e-06],2.7960539370042166
0,233,[-953.19801238  600.74403031 -839.2347966 ],[5.80008778e+02 5.79991222e+02 2.77366765e-06],2.820316117890797
0,234,[-953.19801238  600.74403031 -839.2347966 ],[5.80008892e+02 5.79991108e+02 2.85827962e-06],2.8446830611983382
0,235,[-953.19801238  600.74403031 -839.2347966 ],[5.80009007e+02 5.79990993e+02 2.94509442e-06],2.869154758400327
0,236,[-953.19801238  600.74403031 -839.2347966 ],[5.80009122e+02 5.79990877e+02 3.03415954e-06],2.8937312123389343
0,237,[-953.19801238  600.74403031 -839.2347966 ],[5.80009239e+02 5.79990761e+02 3.12552345e-06],2.91841242301416
0,238,[-953.19801238  600.74403031 -839.2347966 ],[5.80009357e+02 5.79990643e+02 3.21923522e-06],2.9431983904260046
0,239,[-953.19801238  600.74403031 -839.2347966 ],[5.80009476e+02 5.79990524e+02 3.31534506e-06],2.9680891117322967
0,240,[-953.19801238  600.74403031 -839.2347966 ],[5.80009595e+02 5.79990405e+02 3.41390384e-06],2.9930845869330365
0,241,[-953.19801238  600.74403031 -839.2347966 ],[5.80009716e+02 5.79990284e+02 3.51496334e-06],3.018184816028224
0,242,[-953.19801238  600.74403031 -839.2347966 ],[5.80009838e+02 5.79990162e+02 3.61857629e-06],3.043389796175688
0,243,[-953.19801238  600.74403031 -839.2347966 ],[5.80009961e+02 5.79990039e+02 3.72479600e-06],3.0686995302175997
0,244,[-953.19801238  600.74403031 -839.2347966 ],[5.80010084e+02 5.79989916e+02 3.83367713e-06],3.094114012469617
0,245,[-953.19801238  600.74403031 -839.2347966 ],[5.80010209e+02 5.79989791e+02 3.94527499e-06],3.1196332486160823
0,246,[-953.19801238  600.74403031 -839.2347966 ],[5.80010335e+02 5.79989665e+02 4.05964578e-06],3.145257232972653
0,247,[-953.19801238  600.74403031 -839.2347966 ],[5.80010462e+02 5.79989538e+02 4.17684669e-06],3.1709859683815007
0,248,[-953.19801238  600.74403031 -839.2347966 ],[5.80010590e+02 5.79989410e+02 4.29693579e-06],3.196819449158283
0,249,[-953.19801238  600.74403031 -839.2347966 ],[5.80010719e+02 5.79989281e+02 4.41997219e-06],3.222757680987342
0,250,[-953.19801238  600.74403031 -839.2347966 ],[5.80010848e+02 5.79989151e+02 4.54601584e-06],3.248800658184336
0,251,[-953.19801238  600.74403031 -839.2347966 ],[5.80010979e+02 5.79989020e+02 4.67512790e-06],3.2749483835914357
0,252,[-953.19801238  600.74403031 -839.2347966 ],[5.80011112e+02 5.79988888e+02 4.80737028e-06],3.301200851524299
0,253,[-953.19801238  600.74403031 -839.2347966 ],[5.80011245e+02 5.79988755e+02 4.94280599e-06],3.3275580676672685
0,254,[-953.19801238  600.74403031 -839.2347966 ],[5.80011379e+02 5.79988621e+02 5.08149904e-06],3.3540200263360016
0,255,[-953.19801238  600.74403031 -839.2347966 ],[5.80011514e+02 5.79988486e+02 5.22351434e-06],3.3805867275304986
0,256,[-953.19801238  600.74403031 -839.2347966 ],[5.80011650e+02 5.79988349e+02 5.36891803e-06],3.4072581740929304
0,257,[-953.19801238  600.74403031 -839.2347966 ],[5.80011788e+02 5.79988212e+02 5.51777720e-06],3.434034363181126
0,258,[-953.19801238  600.74403031 -839.2347966 ],[5.80011926e+02 5.79988074e+02 5.67016006e-06],3.4609152919529147
0,259,[-953.19801238  600.74403031 -839.2347966 ],[5.80012066e+02 5.79987934e+02 5.82613586e-06],3.4879009604082962
0,260,[-953.19801238  600.74403031 -839.2347966 ],[5.80012206e+02 5.79987794e+02 5.98577483e-06],3.5149913713894416
0,261,[-953.19801238  600.74403031 -839.2347966 ],[5.80012348e+02 5.79987652e+02 6.14914836e-06],3.542186519212009
0,262,[-953.19801238  600.74403031 -839.2347966 ],[5.80012491e+02 5.79987509e+02 6.31632908e-06],3.5694864067181693
0,263,[-953.19801238  600.74403031 -839.2347966 ],[5.80012635e+02 5.79987365e+02 6.48739062e-06],3.5968910310657516
0,264,[-953.19801238  600.74403031 -839.2347966 ],[5.80012780e+02 5.79987220e+02 6.66240769e-06],3.624400389412585
0,265,[-953.19801238  600.74403031 -839.2347966 ],[5.80012926e+02 5.79987074e+02 6.84145621e-06],3.652014490285182
0,266,[-953.19801238  600.74403031 -839.2347966 ],[5.80013073e+02 5.79986927e+02 7.02461342e-06],3.6797333194726884
0,267,[-953.19801238  600.74403031 -839.2347966 ],[5.80013221e+02 5.79986779e+02 7.21195749e-06],3.7075568883437877
0,268,[-953.19801238  600.74403031 -839.2347966 ],[5.80013371e+02 5.79986629e+02 7.40356786e-06],3.735485188371967
0,269,[-953.19801238  600.74403031 -839.2347966 ],[5.80013521e+02 5.79986479e+02 7.59952519e-06],3.7635182223993975
0,270,[-953.19801238  600.74403031 -839.2347966 ],[5.80013673e+02 5.79986327e+02 7.79991121e-06],3.791655987583908
0,271,[-953.19801238  600.74403031 -839.2347966 ],[5.80013826e+02 5.79986174e+02 8.00480915e-06],3.8198984839254986
0,272,[-953.19801238  600.74403031 -839.2347966 ],[5.80013979e+02 5.79986020e+02 8.21430335e-06],3.84824571426634
0,273,[-953.19801238  600.74403031 -839.2347966 ],[5.80014135e+02 5.79985865e+02 8.42847950e-06],3.87669767007992
0,274,[-953.19801238  600.74403031 -839.2347966 ],[5.80014291e+02 5.79985709e+02 8.64742434e-06],3.90525435705058
0,275,[-953.19801238  600.74403031 -839.2347966 ],[5.80014448e+02 5.79985552e+02 8.87122611e-06],3.933915772336149
0,276,[-953.19801238  600.74403031 -839.2347966 ],[5.80014607e+02 5.79985393e+02 9.09997420e-06],3.9626819130944564
0,277,[-953.19801238  600.74403031 -839.2347966 ],[5.80014766e+02 5.79985233e+02 9.33375944e-06],3.991552782167673
0,278,[-953.19801238  600.74403031 -839.2347966 ],[5.80014927e+02 5.79985073e+02 9.57267385e-06],4.020528376713628
0,279,[-953.19801238  600.74403031 -839.2347966 ],[5.80015089e+02 5.79984911e+02 9.81681087e-06],4.049608696732321
0,280,[-953.19801238  600.74403031 -839.2347966 ],[5.80015252e+02 5.79984747e+02 1.00662654e-05],4.078793739381581
0,281,[-953.19801238  600.74403031 -839.2347966 ],[5.80015417e+02 5.79984583e+02 1.03211334e-05],4.108083504661408
0,282,[-953.19801238  600.74403031 -839.2347966 ],[5.80015582e+02 5.79984418e+02 1.05815127e-05],4.137477992571803
0,283,[-953.19801238  600.74403031 -839.2347966 ],[5.80015749e+02 5.79984251e+02 1.08475020e-05],4.166977203112765
0,284,[-953.19801238  600.74403031 -839.2347966 ],[5.80015917e+02 5.79984083e+02 1.11192018e-05],4.196581136284294
0,285,[-953.19801238  600.74403031 -839.2347966 ],[5.80016086e+02 5.79983914e+02 1.13967138e-05],4.226289786402049
0,286,[-953.19801238  600.74403031 -839.2347966 ],[5.80016256e+02 5.79983744e+02 1.16801414e-05],4.2561031563082
0,287,[-953.19801238  600.74403031 -839.2347966 ],[5.80016427e+02 5.79983572e+02 1.19695891e-05],4.286021243160576
0,288,[-953.19801238  600.74403031 -839.2347966 ],[5.80016600e+02 5.79983400e+02 1.22651632e-05],4.316044049801349
0,289,[-953.19801238  600.74403031 -839.2347966 ],[5.80016774e+02 5.79983226e+02 1.25669713e-05],4.346171570546176
0,290,[-953.19801238  600.74403031 -839.2347966 ],[5.80016949e+02 5.79983051e+02 1.28751227e-05],4.376403811079399
0,291,[-953.19801238  600.74403031 -839.2347966 ],[5.80017125e+02 5.79982874e+02 1.31897281e-05],4.406740760032335
0,292,[-953.19801238  600.74403031 -839.2347966 ],[5.80017303e+02 5.79982697e+02 1.35108997e-05],4.437182425931496
0,293,[-953.19801238  600.74403031 -839.2347966 ],[5.80017481e+02 5.79982518e+02 1.38387514e-05],4.467728805934712
0,294,[-953.19801238  600.74403031 -839.2347966 ],[5.80017661e+02 5.79982338e+02 1.41733985e-05],4.498379897199811
0,295,[-953.19801238  600.74403031 -839.2347966 ],[5.80017842e+02 5.79982157e+02 1.45149579e-05],4.529135696884623
0,296,[-953.19801238  600.74403031 -839.2347966 ],[5.80018025e+02 5.79981975e+02 1.48635483e-05],4.559996210673489
0,297,[-953.19801238  600.74403031 -839.2347966 ],[5.80018208e+02 5.79981791e+02 1.52192897e-05],4.590961430039897
0,298,[-953.19801238  600.74403031 -839.2347966 ],[5.80018393e+02 5.79981606e+02 1.55823042e-05],4.622031360668188
0,299,[-953.19801238  600.74403031 -839.2347966 ],[5.80018579e+02 5.79981420e+02 1.59527152e-05],4.653205996874021
0,300,[-953.19801238  600.74403031 -839.2347966 ],[5.80018767e+02 5.79981233e+02 1.63306478e-05],4.684485341499567
0,301,[-953.19801238  600.74403031 -839.2347966 ],[5.80018955e+02 5.79981044e+02 1.67162289e-05],4.715869391702654
0,302,[-953.19801238  600.74403031 -839.2347966 ],[5.80019145e+02 5.79980854e+02 1.71095869e-05],4.747358147483283
0,303,[-953.19801238  600.74403031 -839.2347966 ],[5.80019337e+02 5.79980663e+02 1.75108523e-05],4.778951605999282
0,304,[-953.19801238  600.74403031 -839.2347966 ],[5.80019529e+02 5.79980470e+02 1.79201569e-05],4.810649767250652
0,305,[-953.19801238  600.74403031 -839.2347966 ],[5.80019723e+02 5.79980277e+02 1.83376347e-05],4.842452628395222
0,306,[-953.19801238  600.74403031 -839.2347966 ],[5.80019918e+02 5.79980082e+02 1.87634211e-05],4.874360195117333
0,307,[-953.19801238  600.74403031 -839.2347966 ],[5.80020114e+02 5.79979885e+02 1.91976536e-05],4.906372458890473
0,308,[-953.19801238  600.74403031 -839.2347966 ],[5.80020311e+02 5.79979688e+02 1.96404711e-05],4.938489422556813
0,309,[-953.19801238  600.74403031 -839.2347966 ],[5.80020510e+02 5.79979489e+02 2.00920146e-05],4.970711083274182
0,310,[-953.19801238  600.74403031 -839.2347966 ],[5.80020710e+02 5.79979289e+02 2.05524273e-05],5.003037441042579
0,311,[-953.19801238  600.74403031 -839.2347966 ],[5.80020912e+02 5.79979087e+02 2.10218536e-05],5.0354684987041765
0,312,[-953.19801238  600.74403031 -839.2347966 ],[5.80021115e+02 5.79978885e+02 2.15004400e-05],5.068004250574631
0,313,[-953.19801238  600.74403031 -839.2347966 ],[5.80021319e+02 5.79978681e+02 2.19883352e-05],5.100644693811773
0,314,[-953.19801238  600.74403031 -839.2347966 ],[5.80021524e+02 5.79978475e+02 2.24856894e-05],5.133389834099944
0,315,[-953.19801238  600.74403031 -839.2347966 ],[5.80021731e+02 5.79978269e+02 2.29926550e-05],5.1662396657548015
0,316,[-953.19801238  600.74403031 -839.2347966 ],[5.80021939e+02 5.79978061e+02 2.35093864e-05],5.199194185934175
0,317,[-953.19801238  600.74403031 -839.2347966 ],[5.80022148e+02 5.79977851e+02 2.40360396e-05],5.232253397480235
0,318,[-953.19801238  600.74403031 -839.2347966 ],[5.80022358e+02 5.79977641e+02 2.45727730e-05],5.265417300392983
0,319,[-953.19801238  600.74403031 -839.2347966 ],[5.80022570e+02 5.79977429e+02 2.51197469e-05],5.298685888988075
0,320,[-953.19801238  600.74403031 -839.2347966 ],[5.80022784e+02 5.79977215e+02 2.56771235e-05],5.332059168949854
0,321,[-953.19801238  600.74403031 -839.2347966 ],[5.80022998e+02 5.79977001e+02 2.62450673e-05],5.3655371317518075
0,322,[-953.19801238  600.74403031 -839.2347966 ],[5.80023214e+02 5.79976785e+02 2.68237447e-05],5.399119783078277
0,323,[-953.19801238  600.74403031 -839.2347966 ],[5.80023432e+02 5.79976568e+02 2.74133242e-05],5.432807117244919
0,324,[-953.19801238  600.74403031 -839.2347966 ],[5.80023650e+02 5.79976349e+02 2.80139762e-05],5.466599134251736
0,325,[-953.19801238  600.74403031 -839.2347966 ],[5.80023870e+02 5.79976129e+02 2.86258738e-05],5.500495834098728
0,326,[-953.19801238  600.74403031 -839.2347966 ],[5.80024092e+02 5.79975907e+02 2.92491917e-05],5.534497216785893
0,327,[-953.19801238  600.74403031 -839.2347966 ],[5.80024314e+02 5.79975685e+02 2.98841069e-05],5.568603276628891
0,328,[-953.19801238  600.74403031 -839.2347966 ],[5.80024538e+02 5.79975461e+02 3.05307988e-05],5.602814016469892
0,329,[-953.19801238  600.74403031 -839.2347966 ],[5.80024764e+02 5.79975235e+02 3.11894488e-05],5.6371294363088955
0,330,[-953.19801238  600.74403031 -839.2347966 ],[5.80024991e+02 5.79975008e+02 3.18602407e-05],5.671549533303732
0,331,[-953.19801238  600.74403031 -839.2347966 ],[5.80025219e+02 5.79974780e+02 3.25433604e-05],5.706074304612229
0,332,[-953.19801238  600.74403031 -839.2347966 ],[5.80025449e+02 5.79974550e+02 3.32389961e-05],5.740703753076558
0,333,[-953.19801238  600.74403031 -839.2347966 ],[5.80025680e+02 5.79974319e+02 3.39473383e-05],5.775437873012378
0,334,[-953.19801238  600.74403031 -839.2347966 ],[5.80025912e+02 5.79974087e+02 3.46685798e-05],5.810276667261859
0,335,[-953.19801238  600.74403031 -839.2347966 ],[5.80026146e+02 5.79973853e+02 3.54029157e-05],5.84522013298283
0,336,[-953.19801238  600.74403031 -839.2347966 ],[5.80026381e+02 5.79973618e+02 3.61505438e-05],5.880268270175292
0,337,[-953.19801238  600.74403031 -839.2347966 ],[5.80026618e+02 5.79973381e+02 3.69116638e-05],5.915421075997073
0,338,[-953.19801238  600.74403031 -839.2347966 ],[5.80026856e+02 5.79973143e+02 3.76864780e-05],5.950678550448173
0,339,[-953.19801238  600.74403031 -839.2347966 ],[5.80027095e+02 5.79972904e+02 3.84751911e-05],5.986040693528593
0,340,[-953.19801238  600.74403031 -839.2347966 ],[5.80027336e+02 5.79972663e+02 3.92780102e-05],6.021507502396161
0,341,[-953.19801238  600.74403031 -839.2347966 ],[5.80027578e+02 5.79972420e+02 4.00951451e-05],6.057078974208706
0,342,[-953.19801238  600.74403031 -839.2347966 ],[5.80027822e+02 5.79972177e+02 4.09268076e-05],6.092755114650571
0,343,[-953.19801238  600.74403031 -839.2347966 ],[5.80028067e+02 5.79971931e+02 4.17732125e-05],6.128535912353072
0,344,[-953.19801238  600.74403031 -839.2347966 ],[5.80028314e+02 5.79971685e+02 4.26345769e-05],6.164421378684891
0,345,[-953.19801238  600.74403031 -839.2347966 ],[5.80028562e+02 5.79971437e+02 4.35111206e-05],6.200411499435176
0,346,[-953.19801238  600.74403031 -839.2347966 ],[5.80028811e+02 5.79971187e+02 4.44030657e-05],6.236506283130438
0,347,[-953.19801238  600.74403031 -839.2347966 ],[5.80029062e+02 5.79970936e+02 4.53106370e-05],6.272705724086335
0,348,[-953.19801238  600.74403031 -839.2347966 ],[5.80029315e+02 5.79970684e+02 4.62340622e-05],6.309009825145039
0,349,[-953.19801238  600.74403031 -839.2347966 ],[5.80029568e+02 5.79970430e+02 4.71735712e-05],6.345418580622208
0,350,[-953.19801238  600.74403031 -839.2347966 ],[5.80029824e+02 5.79970175e+02 4.81293968e-05],6.381931993360012
0,351,[-953.19801238  600.74403031 -839.2347966 ],[5.80030080e+02 5.79969918e+02 4.91017745e-05],6.41855005767411
0,352,[-953.19801238  600.74403031 -839.2347966 ],[5.80030339e+02 5.79969660e+02 5.00909425e-05],6.455272776406672
0,353,[-953.19801238  600.74403031 -839.2347966 ],[5.80030598e+02 5.79969400e+02 5.10971418e-05],6.492100146715528
0,354,[-953.19801238  600.74403031 -839.2347966 ],[5.80030859e+02 5.79969139e+02 5.21206159e-05],6.529032162916336
0,355,[-953.19801238  600.74403031 -839.2347966 ],[5.80031122e+02 5.79968876e+02 5.31616113e-05],6.566068833535609
0,356,[-953.19801238  600.74403031 -839.2347966 ],[5.80031386e+02 5.79968612e+02 5.42203773e-05],6.603210150046833
0,357,[-953.19801238  600.74403031 -839.2347966 ],[5.80031652e+02 5.79968346e+02 5.52971659e-05],6.640456115292181
0,358,[-953.19801238  600.74403031 -839.2347966 ],[5.80031919e+02 5.79968079e+02 5.63922321e-05],6.67780672642948
0,359,[-953.19801238  600.74403031 -839.2347966 ],[5.80032188e+02 5.79967811e+02 5.75058335e-05],6.715261980616559
0,360,[-953.19801238  600.74403031 -839.2347966 ],[5.80032458e+02 5.79967541e+02 5.86382312e-05],6.75282187785342
0,361,[-953.19801238  600.74403031 -839.2347966 ],[5.80032729e+02 5.79967269e+02 5.97896885e-05],6.790486418140062
0,362,[-953.19801238  600.74403031 -839.2347966 ],[5.80033002e+02 5.79966996e+02 6.09604721e-05],6.828255598634313
0,363,[-953.19801238  600.74403031 -839.2347966 ],[5.80033277e+02 5.79966721e+02 6.21508515e-05],6.866129419336175
0,364,[-953.19801238  600.74403031 -839.2347966 ],[5.80033553e+02 5.79966445e+02 6.33610994e-05],6.904107877403475
0,365,[-953.19801238  600.74403031 -839.2347966 ],[5.80033831e+02 5.79966167e+02 6.45914913e-05],6.942190975678385
0,366,[-953.19801238  600.74403031 -839.2347966 ],[5.80034110e+02 5.79965888e+02 6.58423059e-05],6.980378708476564
0,367,[-953.19801238  600.74403031 -839.2347966 ],[5.80034391e+02 5.79965607e+02 6.71138248e-05],7.01867107579801
0,368,[-953.19801238  600.74403031 -839.2347966 ],[5.80034673e+02 5.79965325e+02 6.84063329e-05],7.057068077642724
0,369,[-953.19801238  600.74403031 -839.2347966 ],[5.80034957e+02 5.79965041e+02 6.97201179e-05],7.095569711168536
0,370,[-953.19801238  600.74403031 -839.2347966 ],[5.80035242e+02 5.79964756e+02 7.10554712e-05],7.134175976375444
0,371,[-953.19801238  600.74403031 -839.2347966 ],[5.80035529e+02 5.79964469e+02 7.24126868e-05],7.172886870421279
0,372,[-953.19801238  600.74403031 -839.2347966 ],[5.80035818e+02 5.79964180e+02 7.37920624e-05],7.21170239330604
0,373,[-953.19801238  600.74403031 -839.2347966 ],[5.80036108e+02 5.79963890e+02 7.51938984e-05],7.250622545029727
0,374,[-953.19801238  600.74403031 -839.2347966 ],[5.80036399e+02 5.79963598e+02 7.66184991e-05],7.289647319907998
0,375,[-953.19801238  600.74403031 -839.2347966 ],[5.80036692e+02 5.79963305e+02 7.80661715e-05],7.328776720783025
0,376,[-953.19801238  600.74403031 -839.2347966 ],[5.80036987e+02 5.79963010e+02 7.95372262e-05],7.3680107448126355
0,377,[-953.19801238  600.74403031 -839.2347966 ],[5.80037283e+02 5.79962714e+02 8.10319770e-05],7.4073493919968305
0,378,[-953.19801238  600.74403031 -839.2347966 ],[5.80037581e+02 5.79962416e+02 8.25507414e-05],7.44679266233561
0,379,[-953.19801238  600.74403031 -839.2347966 ],[5.80037881e+02 5.79962117e+02 8.40938396e-05],7.486340550144631
0,380,[-953.19801238  600.74403031 -839.2347966 ],[5.80038182e+02 5.79961816e+02 8.56615960e-05],7.5259930525817245
0,381,[-953.19801238  600.74403031 -839.2347966 ],[5.80038484e+02 5.79961513e+02 8.72543378e-05],7.565750175331231
0,382,[-953.19801238  600.74403031 -839.2347966 ],[5.80038789e+02 5.79961209e+02 8.88723962e-05],7.605611912708809
0,383,[-953.19801238  600.74403031 -839.2347966 ],[5.80039095e+02 5.79960903e+02 9.05161057e-05],7.645578267556629
0,384,[-953.19801238  600.74403031 -839.2347966 ],[5.80039402e+02 5.79960595e+02 9.21858041e-05],7.685649231348179
0,385,[-953.19801238  600.74403031 -839.2347966 ],[5.80039711e+02 5.79960286e+02 9.38818329e-05],7.7258248097678
0,386,[-953.19801238  600.74403031 -839.2347966 ],[5.80040022e+02 5.79959976e+02 9.56045372e-05],7.7661049942889795
0,387,[-953.19801238  600.74403031 -839.2347966 ],[5.80040334e+02 5.79959663e+02 9.73542658e-05],7.80648979059606
0,388,[-953.19801238  600.74403031 -839.2347966 ],[5.80040648e+02 5.79959349e+02 9.91313710e-05],7.8469791986890405
